calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,edge_014__natural_language,"Tuesday, February 29, 2028 at 9:00 AM UTC",0.0,,,,0.001255,True,natural_language,1.0,,"Tuesday, February 29, 2028 at 9:00 AM UTC",146,4193,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Tuesday, February 29, 2028 at 9:00 AM UTC",non_reasoning,0,,,True,True,edge_014,edge_cases,2026-03-14T17:17:51.970849Z,
,direct_gen_004__rfc_3339,2020-03-02T11:15:00-08:00,0.0,,,,0.001275,True,rfc_3339,1.0,,2020-03-02T11:15:00-08:00,155,3806,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-03-02T11:15:00-08:00,non_reasoning,0,,,True,True,direct_gen_004,direct_generation,2026-03-14T17:17:52.869109Z,
True,edge_010__natural_language,"Sunday, October 26, 2025 at 2:30 AM GMT",3600.0,,,arithmetic_error,0.001315,True,natural_language,0.9743589743589743,,"Sunday, October 26, 2025 at 3:30 AM GMT",158,3789,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Sunday, October 26, 2025 at 2:30 AM GMT",non_reasoning,0,,,False,True,edge_010,edge_cases,2026-03-14T17:17:53.672519Z,
True,edge_015__rfc_2822,"Tue, 29 Feb 2000 10:00:00 +0000",0.0,,,,0.001325,True,rfc_2822,1.0,,"Tue, 29 Feb 2000 10:00:00 +0000",150,3947,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 29 Feb 2000 10:00:00 +0000",non_reasoning,0,,,True,True,edge_015,edge_cases,2026-03-14T17:17:54.730967Z,
True,multi_hop_018__javascript_date,Fri Oct 08 2027 09:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.01239,False,javascript_date,1.0,,Fri Oct 08 2027 09:00:00 GMT+0000 (Coordinated Universal Time),198,11265,anthropic/claude-opus-4.6,large_non_reasoning,{},456,strict,anthropic/claude-4.6-opus-20260205,"First, let me calculate the expiry date: June 17, 2027 + 120 days.

June 17 + 13 days = June 30
July: 31 days (total so far: 44)
August: 31 days (total so far: 75)
September: 30 days (total so far: 105)
October: 15 days (total so far: 120)

So expiry is October 15, 2027 at 9:00 AM UTC.

Reminder fires 7 days before: October 8, 2027 at 9:00 AM UTC.

October 8, 2027 is a Friday.

Wed Oct 08 2027 09:00:00 GMT+0000 (Coordinated Universal Time)

Wait, let me check the day of the week for October 8, 2027.

June 17, 2027 is a Thursday. Let me verify: January 1, 2027 is a Friday. 

Jan: 31, Feb: 28, Mar: 31, Apr: 30, May: 31 = 151 days to June 1. June 1 is day 152. 152-1=151 days after Jan 1. 151 mod 7 = 151/7 = 21*7+4, so Friday + 4 = Tuesday. June 1 is Tuesday. June 17 = Tuesday + 16 = Thursday. Good.

From June 17 to October 8: 13 (June) + 31 (July) + 31 (Aug) + 30 (Sep) + 8 (Oct) = 113 days. 113 mod 7 = 16*7+1 = 1. Thursday + 1 = Friday.

Fri Oct 08 2027 09:00:00 GMT+0000 (Coordinated Universal Time)",non_reasoning,0,,,True,True,multi_hop_018,multi_hop_reasoning,2026-03-14T17:17:55.254404Z,
,mc_010__rfc_3339,C,,,,,0.001385,True,rfc_3339,1.0,C,2024-04-04T11:40:00-04:00,257,3790,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2024-04-05T11:40:00-04:00"", ""B"": ""2024-04-04 11:40:00-04:00"", ""C"": ""2024-04-04T11:40:00-04:00"", ""D"": ""2024-04-04T11:40:00+04:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,2024-04-04T11:40:00-04:00,True,True,mc_010,multiple_choice_validation,2026-03-14T17:17:55.762144Z,
True,temporal_arith_016__javascript_date,Tue Jun 24 2025 13:20:00 GMT+0900 (Japan Standard Time),604800.0,,,arithmetic_error,0.00156,True,javascript_date,0.9454545454545454,,Tue Jul 01 2025 13:20:00 GMT+0900 (Japan Standard Time),172,3935,anthropic/claude-opus-4.6,large_non_reasoning,{},28,strict,anthropic/claude-4.6-opus-20260205,Tue Jun 24 2025 13:20:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,False,True,temporal_arith_016,temporal_arithmetic,2026-03-14T17:17:56.805185Z,
True,format_conv_011__rfc_2822,"Sat, 14 Sep 2024 13:25:00 +0900",0.0,,,,0.00136,True,rfc_2822,1.0,,"Sat, 14 Sep 2024 13:25:00 +0900",157,4186,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sat, 14 Sep 2024 13:25:00 +0900",non_reasoning,0,,,True,True,format_conv_011,format_conversion,2026-03-14T17:17:57.859780Z,
,extract_015__iso_8601,2024-07-13T12:40:00+10:00,0.0,,,,0.001705,True,iso_8601,1.0,,2024-07-13T12:40:00+10:00,241,4086,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-07-13T12:40:00+10:00,non_reasoning,0,,,True,True,extract_015,extraction_from_passage,2026-03-14T17:17:58.817585Z,
True,direct_gen_018__rfc_2822,"Tue, 10 Feb 2026 08:50:00 +0000",0.0,,,,0.00135,True,rfc_2822,1.0,,"Tue, 10 Feb 2026 08:50:00 +0000",155,5197,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 10 Feb 2026 08:50:00 +0000",non_reasoning,0,,,True,True,direct_gen_018,direct_generation,2026-03-14T17:18:00.960387Z,
,multi_hop_013__rfc_3339,2026-07-03T10:00:00+01:00,0.0,,,,0.00341,False,rfc_3339,1.0,,2026-07-03T10:00:00+01:00,177,5813,anthropic/claude-opus-4.6,large_non_reasoning,{},101,strict,anthropic/claude-4.6-opus-20260205,"The first Monday of July 2026 is July 6, 2026. Alice's meeting is at 2026-07-06T10:00:00+01:00 (Europe/London is BST/UTC+1 in July).

72 hours before that is 2026-07-03T10:00:00+01:00.

2026-07-03T10:00:00+01:00",non_reasoning,0,,,True,True,multi_hop_013,multi_hop_reasoning,2026-03-14T17:18:01.068606Z,
,direct_gen_004__python_datetime,2020-03-02 11:15:00-08:00,0.0,,,,0.00126,True,python_datetime,1.0,,2020-03-02 11:15:00-08:00,152,5295,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-03-02 11:15:00-08:00,non_reasoning,0,,,True,True,direct_gen_004,direct_generation,2026-03-14T17:18:02.100598Z,
True,temporal_arith_007__natural_language,"Friday, March 29, 2030 at 7:30 PM IST",0.0,,,,0.001365,True,natural_language,1.0,,"Friday, March 29, 2030 at 7:30 PM IST",163,5071,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Friday, March 29, 2030 at 7:30 PM IST",non_reasoning,0,,,True,True,temporal_arith_007,temporal_arithmetic,2026-03-14T17:18:02.931512Z,
True,multi_hop_020__rfc_2822,"Mon, 29 Sep 2025 08:15:00 +0900",0.0,,,,0.00315,False,rfc_2822,1.0,,"Mon, 29 Sep 2025 08:15:00 +0900",195,5527,anthropic/claude-opus-4.6,large_non_reasoning,{},87,strict,anthropic/claude-4.6-opus-20260205,"The demo is exactly 2 weeks after September 18, 2025, which is October 2, 2025. QA freeze begins 3 days before the demo, which is September 29, 2025 at 8:15 AM Asia/Tokyo (UTC+9).

Mon, 29 Sep 2025 08:15:00 +0900",non_reasoning,0,,,True,True,multi_hop_020,multi_hop_reasoning,2026-03-14T17:18:04.345076Z,
True,direct_gen_002__rfc_2822,"Sat, 24 Jun 2028 13:55:00 +1000",0.0,,,,0.00135,True,rfc_2822,1.0,,"Sat, 24 Jun 2028 13:55:00 +1000",155,3588,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sat, 24 Jun 2028 13:55:00 +1000",non_reasoning,0,,,True,True,direct_gen_002,direct_generation,2026-03-14T17:18:04.549337Z,
,temporal_arith_017__rfc_3339,2024-03-28T01:20:00-04:00,0.0,,,,0.001325,True,rfc_3339,1.0,,2024-03-28T01:20:00-04:00,165,4998,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-03-28T01:20:00-04:00,non_reasoning,0,,,True,True,temporal_arith_017,temporal_arithmetic,2026-03-14T17:18:08.790511Z,
,extract_009__rfc_3339,2024-09-02T08:40:00+01:00,0.0,,,,0.00171,True,rfc_3339,1.0,,2024-09-02T08:40:00+01:00,242,5119,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-09-02T08:40:00+01:00,non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T17:18:09.943410Z,
,mc_015__javascript_date,A,,,,,0.001635,True,javascript_date,1.0,A,Tue Aug 11 2020 16:35:00 GMT-0400 (Eastern Daylight Time),307,4058,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Tue Aug 11 2020 16:35:00 GMT-0400 (Eastern Daylight Time)"", ""B"": ""Wed Aug 12 2020 16:35:00 GMT-0400 (Eastern Daylight Time)"", ""C"": ""Wed Aug 11 2020 16:35:00 GMT-0400 (Eastern Daylight Time)"", ""D"": ""Tue Aug 11 2020 16:35:00 GMT+0400 (Eastern Daylight Time)""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,Tue Aug 11 2020 16:35:00 GMT-0400 (Eastern Daylight Time),True,True,mc_015,multiple_choice_validation,2026-03-14T17:18:11.126923Z,
,mc_017__python_datetime,D,,,,,0.001375,True,python_datetime,1.0,D,2026-10-20 18:40:00+11:00,255,5484,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2026-10-20 18:40:00-11:00"", ""B"": ""2026-10-20T18:40:00+11:00"", ""C"": ""2026-10-21 18:40:00+11:00"", ""D"": ""2026-10-20 18:40:00+11:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,2026-10-20 18:40:00+11:00,True,True,mc_017,multiple_choice_validation,2026-03-14T17:18:11.138817Z,
True,direct_gen_011__javascript_date,Mon Jan 25 2021 16:05:00 GMT-0500 (Eastern Standard Time),0.0,,,,0.001495,True,javascript_date,1.0,,Mon Jan 25 2021 16:05:00 GMT-0500 (Eastern Standard Time),164,5770,anthropic/claude-opus-4.6,large_non_reasoning,{},27,strict,anthropic/claude-4.6-opus-20260205,Mon Jan 25 2021 16:05:00 GMT-0500 (Eastern Standard Time),non_reasoning,0,,,True,True,direct_gen_011,direct_generation,2026-03-14T17:18:13.042335Z,
True,multi_hop_005__rfc_2822,"Sun, 30 Apr 2028 10:00:00 +0900",0.0,,,,0.003695,False,rfc_2822,1.0,,"Sun, 30 Apr 2028 10:00:00 +0900",179,5588,anthropic/claude-opus-4.6,large_non_reasoning,{},112,strict,anthropic/claude-4.6-opus-20260205,"The first Thursday of May 2028 is May 4, 2028.

Alice's meeting: May 4, 2028 at 10:00 AM Asia/Tokyo (UTC+9).

96 hours before that: May 4, 2028 10:00 AM minus 96 hours = April 30, 2028 10:00 AM Asia/Tokyo.

Sun, 30 Apr 2028 10:00:00 +0900",non_reasoning,0,,,True,True,multi_hop_005,multi_hop_reasoning,2026-03-14T17:18:14.379889Z,
,edge_008__python_datetime,2025-11-02 02:30:00-05:00,3600.0,,,arithmetic_error,0.001295,True,python_datetime,0.96,,2025-11-02 03:30:00-05:00,159,4901,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-11-02 02:30:00-05:00,non_reasoning,0,,,False,True,edge_008,edge_cases,2026-03-14T17:18:14.845196Z,
,mc_012__rfc_2822,A,,,,,0.001435,True,rfc_2822,1.0,A,"Thu, 24 Sep 2020 18:55:00 +0900",267,4083,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Thu, 24 Sep 2020 18:55:00 +0900"", ""B"": ""Thu, 24 09 2020 18:55:00 +0900"", ""C"": ""Fri, 24 Sep 2020 18:55:00 +0900"", ""D"": ""Fri, 25 Sep 2020 18:55:00 +0900""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,"Thu, 24 Sep 2020 18:55:00 +0900",True,True,mc_012,multiple_choice_validation,2026-03-14T17:18:15.210757Z,
,mc_002__javascript_date,B,,,,,0.001605,True,javascript_date,1.0,B,Tue Apr 21 2026 20:55:00 GMT+1000 (Australian Eastern Standard Time),301,5675,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Wed Apr 21 2026 20:55:00 GMT+1000 (Australian Eastern Standard Time)"", ""B"": ""Tue Apr 21 2026 20:55:00 GMT+1000 (Australian Eastern Standard Time)"", ""C"": ""Tue Apr 21 2026 20:55:00 GMT-1000 (Australian Eastern Standard Time)"", ""D"": ""Wed Apr 22 2026 20:55:00 GMT+1000 (Australian Eastern Standard Time)""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,B,non_reasoning,0,B,Tue Apr 21 2026 20:55:00 GMT+1000 (Australian Eastern Standard Time),True,True,mc_002,multiple_choice_validation,2026-03-14T17:18:16.815153Z,
,mc_008__natural_language,C,,,,,0.001435,True,natural_language,1.0,C,"Saturday, May 1, 2021 at 7:55 PM AEST",267,4308,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Saturday, May 1, 2021 at 7:55 AM AEST"", ""B"": ""Sunday, May 1, 2021 at 7:55 PM AEST"", ""C"": ""Saturday, May 1, 2021 at 7:55 PM AEST"", ""D"": ""Sunday, May 2, 2021 at 7:55 PM AEST""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,"Saturday, May 1, 2021 at 7:55 PM AEST",True,True,mc_008,multiple_choice_validation,2026-03-14T17:18:17.351607Z,
,mc_014__javascript_date,B,,,,,0.001625,True,javascript_date,1.0,B,Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time),305,4024,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Sun Oct 14 2029 17:55:00 GMT+0400 (Eastern Daylight Time)"", ""B"": ""Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time)"", ""C"": ""Mon Oct 15 2029 17:55:00 GMT-0400 (Eastern Daylight Time)"", ""D"": ""Mon Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time)""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,B,non_reasoning,0,B,Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time),True,True,mc_014,multiple_choice_validation,2026-03-14T17:18:18.404449Z,
,format_conv_020__python_datetime,2026-10-23 20:05:00+09:00,0.0,,,,0.00128,True,python_datetime,1.0,,2026-10-23 20:05:00+09:00,156,4768,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-10-23 20:05:00+09:00,non_reasoning,0,,,True,True,format_conv_020,format_conversion,2026-03-14T17:18:19.613684Z,
,temporal_arith_009__python_datetime,2029-02-03 13:20:00+00:00,0.0,,,,0.00129,True,python_datetime,1.0,,2029-02-03 13:20:00+00:00,158,5557,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2029-02-03 13:20:00+00:00,non_reasoning,0,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T17:18:20.768363Z,
,format_conv_004__rfc_3339,2027-06-14T12:30:00+05:30,0.0,,,,0.00129,True,rfc_3339,1.0,,2027-06-14T12:30:00+05:30,158,4747,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2027-06-14T12:30:00+05:30,non_reasoning,0,,,True,True,format_conv_004,format_conversion,2026-03-14T17:18:21.563223Z,
,format_conv_008__rfc_3339,2023-08-26T06:40:00+01:00,0.0,,,,0.001295,True,rfc_3339,1.0,,2023-08-26T06:40:00+01:00,159,4982,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2023-08-26T06:40:00+01:00,non_reasoning,0,,,True,True,format_conv_008,format_conversion,2026-03-14T17:18:22.334324Z,
True,format_conv_005__rfc_2822,"Wed, 12 Jun 2030 18:50:00 +0900",0.0,,,,0.001355,True,rfc_2822,1.0,,"Wed, 12 Jun 2030 18:50:00 +0900",161,5066,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Wed, 12 Jun 2030 18:50:00 +0900",non_reasoning,0,,,True,True,format_conv_005,format_conversion,2026-03-14T17:18:23.471458Z,
,direct_gen_005__python_datetime,2023-04-05 08:25:00+01:00,0.0,,,,0.00125,True,python_datetime,1.0,,2023-04-05 08:25:00+01:00,150,4652,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2023-04-05 08:25:00+01:00,non_reasoning,0,,,True,True,direct_gen_005,direct_generation,2026-03-14T17:18:24.266354Z,
True,temporal_arith_002__rfc_2822,"Sun, 02 Nov 2025 03:30:00 -0500",0.0,,,,0.001385,True,rfc_2822,1.0,,"Sun, 02 Nov 2025 03:30:00 -0500",167,4712,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Sun, 02 Nov 2025 03:30:00 -0500",non_reasoning,0,,,True,True,temporal_arith_002,temporal_arithmetic,2026-03-14T17:18:25.481291Z,
,mc_010__rfc_2822,C,,,,,0.001445,True,rfc_2822,1.0,C,"Thu, 04 Apr 2024 11:40:00 -0400",269,5163,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Thu, 04 04 2024 11:40:00 -0400"", ""B"": ""Fri, 05 Apr 2024 11:40:00 -0400"", ""C"": ""Thu, 04 Apr 2024 11:40:00 -0400"", ""D"": ""Fri, 04 Apr 2024 11:40:00 -0400""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,"Thu, 04 Apr 2024 11:40:00 -0400",True,True,mc_010,multiple_choice_validation,2026-03-14T17:18:26.726755Z,
,direct_gen_010__python_datetime,2025-10-31 19:15:00-04:00,0.0,,,,0.00126,True,python_datetime,1.0,,2025-10-31 19:15:00-04:00,152,5071,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-10-31 19:15:00-04:00,non_reasoning,0,,,True,True,direct_gen_010,direct_generation,2026-03-14T17:18:27.405868Z,
,mc_006__natural_language,D,,,,,0.001455,True,natural_language,1.0,D,"Wednesday, February 26, 2025 at 3:55 PM AEDT",271,4889,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Thursday, February 27, 2025 at 3:55 PM AEDT"", ""B"": ""Thursday, February 26, 2025 at 3:55 PM AEDT"", ""C"": ""Wednesday, February 26, 2025 at 3:55 AM AEDT"", ""D"": ""Wednesday, February 26, 2025 at 3:55 PM AEDT""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,"Wednesday, February 26, 2025 at 3:55 PM AEDT",True,True,mc_006,multiple_choice_validation,2026-03-14T17:18:28.361039Z,
,direct_gen_016__python_datetime,2025-03-16 09:45:00+00:00,0.0,,,,0.00125,True,python_datetime,1.0,,2025-03-16 09:45:00+00:00,150,5152,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-03-16 09:45:00+00:00,non_reasoning,0,,,True,True,direct_gen_016,direct_generation,2026-03-14T17:18:29.419327Z,
True,edge_016__javascript_date,Mon Mar 01 2100 10:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.00157,True,javascript_date,1.0,,Mon Mar 01 2100 10:00:00 GMT+0000 (Coordinated Universal Time),169,5585,anthropic/claude-opus-4.6,large_non_reasoning,{},29,strict,anthropic/claude-4.6-opus-20260205,Mon Mar 01 2100 10:00:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,True,True,edge_016,edge_cases,2026-03-14T17:18:31.067272Z,
,temporal_arith_013__iso_8601,2023-04-06T07:20:00-04:00,0.0,,,,0.00132,True,iso_8601,1.0,,2023-04-06T07:20:00-04:00,164,5075,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2023-04-06T07:20:00-04:00,non_reasoning,0,,,True,True,temporal_arith_013,temporal_arithmetic,2026-03-14T17:18:31.802847Z,
,temporal_arith_008__python_datetime,2020-02-14 15:00:00+11:00,0.0,,,,0.0013,True,python_datetime,1.0,,2020-02-14 15:00:00+11:00,160,5325,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-02-14 15:00:00+11:00,non_reasoning,0,,,True,True,temporal_arith_008,temporal_arithmetic,2026-03-14T17:18:32.731928Z,
True,edge_019__javascript_date,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),0.0,,,,0.00157,True,javascript_date,1.0,,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),159,5316,anthropic/claude-opus-4.6,large_non_reasoning,{},31,strict,anthropic/claude-4.6-opus-20260205,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),non_reasoning,0,,,True,True,edge_019,edge_cases,2026-03-14T17:18:33.677575Z,
,extract_006__python_datetime,2028-01-27 19:00:00+11:00,0.0,,,,0.00169,True,python_datetime,1.0,,2028-01-27 19:00:00+11:00,238,4917,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2028-01-27 19:00:00+11:00,non_reasoning,0,,,True,True,extract_006,extraction_from_passage,2026-03-14T17:18:34.337218Z,
,extract_009__python_datetime,2024-09-02 08:40:00+01:00,0.0,,,,0.001695,True,python_datetime,1.0,,2024-09-02 08:40:00+01:00,239,4774,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-09-02 08:40:00+01:00,non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T17:18:36.577759Z,
True,multi_hop_002__javascript_date,Fri Dec 13 2030 09:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.004165,False,javascript_date,1.0,,Fri Dec 13 2030 09:00:00 GMT+0000 (Coordinated Universal Time),198,5683,anthropic/claude-opus-4.6,large_non_reasoning,{},127,strict,anthropic/claude-4.6-opus-20260205,"The server was deployed on November 12, 2030 at 9:00 AM UTC.

Certificate expires 45 days later: November 12 + 45 days = December 27, 2030 at 9:00 AM UTC.

Reminder fires 14 days before expiry: December 27 - 14 = December 13, 2030 at 9:00 AM UTC.

Fri Dec 13 2030 09:00:00 GMT+0000 (Coordinated Universal Time)",non_reasoning,0,,,True,True,multi_hop_002,multi_hop_reasoning,2026-03-14T17:18:36.751831Z,
,direct_gen_003__rfc_3339,2020-03-12T17:10:00+00:00,0.0,,,,0.001255,True,rfc_3339,1.0,,2020-03-12T17:10:00+00:00,151,4797,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-03-12T17:10:00+00:00,non_reasoning,0,,,True,True,direct_gen_003,direct_generation,2026-03-14T17:18:37.530116Z,
,format_conv_015__iso_8601,2027-12-09T14:50:00+00:00,0.0,,,,0.00126,True,iso_8601,1.0,,2027-12-09T14:50:00+00:00,152,5479,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2027-12-09T14:50:00+00:00,non_reasoning,0,,,True,True,format_conv_015,format_conversion,2026-03-14T17:18:41.876254Z,
,mc_015__iso_8601,D,,,,,0.001385,True,iso_8601,1.0,D,2020-08-11T16:35:00-04:00,257,4937,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2020-08-11 16:35:00-04:00"", ""B"": ""2020-08-12T16:35:00-04:00"", ""C"": ""2020-08-11T16:35:00+04:00"", ""D"": ""2020-08-11T16:35:00-04:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,2020-08-11T16:35:00-04:00,True,True,mc_015,multiple_choice_validation,2026-03-14T17:18:41.993271Z,
